Lastnofitied,FirstNotifiedAt,SiteID,InstanceID,LTimeCluster,FTimeCluster,15minutelastcluster,15minutefirstcluster
1514949860,1514949860,3658189,23707,1514948400,1514948400,1514949300,1514949300
1514949930,1514938590,3658132,23553,1514948400,1514937600,1514949300,1514938500
1514949930,1514949930,3658189,23651,1514948400,1514948400,1514949300,1514949300
1514950630,1513809401,3658184,23556,1514948400,1513807200,1514950200,1513809000
1514951820,1514938730,3682717,23488,1514948400,1514937600,1514951100,1514938500
1514952205,1513809401,3658184,23556,1514952000,1513807200,1514952000,1513809000
1514952695,1514952695,3658144,23487,1514952000,1514952000,1514952000,1514952000
1514952835,1511407767,3741724,23505,1514952000,1511406000,1514952000,1511406900
1514953325,1511407767,3741724,23505,1514952000,1511406000,1514952900,1511406900
1514953430,1508562424,3682717,23475,1514952000,1508562000,1514952900,1508562000
1514953640,1514938730,3682717,23488,1514952000,1514937600,1514952900,1514938500
1514954480,1514954480,3658176,23546,1514952000,1514952000,1514953800,1514953800
1514955635,1511407767,3741724,23505,1514955600,1511406000,1514955600,1511406900
1514955985,1508562424,3682717,23475,1514955600,1508562000,1514955600,1508562000
1514956965,1514956965,3658167,23482,1514955600,1514955600,1514956500,1514956500
1514957455,1511407767,3741724,23505,1514955600,1511406000,1514957400,1511406900
1514957630,1514956965,3658167,23482,1514955600,1514955600,1514957400,1514956500
1514959101,1514938590,3658132,23553,1514955600,1514937600,1514958300,1514938500
1514959521,1514959521,3658231,23551,1514959200,1514959200,1514959200,1514959200
1514961731,1514938590,3658132,23553,1514959200,1514937600,1514961000,1514938500
1514962956,1513809401,3658184,23556,1514962800,1513807200,1514962800,1513809000
1514964986,1505894685,3606470,23465,1514962800,1505894400,1514964600,1505894400
1514965581,1514938590,3658132,23553,1514962800,1514937600,1514965500,1514938500
1514966106,1499560971,3682534,23476,1514962800,1499558400,1514965500,1499560200
1514966176,1514966176,3682544,23558,1514962800,1514962800,1514965500,1514965500
1514966736,1499560971,3682534,23476,1514966400,1499558400,1514966400,1499560200
1514966841,1513809401,3658184,23556,1514966400,1513807200,1514966400,1513809000
1514967576,1505851807,3682533,23484,1514966400,1505851200,1514967300,1505851200
1514967576,1505894685,3606470,23465,1514966400,1505894400,1514967300,1505894400
1514968066,1505894685,3606470,23465,1514966400,1505894400,1514967300,1505894400
1514968171,1514938730,3682717,23488,1514966400,1514937600,1514967300,1514938500
1514968311,1514968311,3658226,23477,1514966400,1514966400,1514968200,1514968200
1514968731,1514938590,3658132,23553,1514966400,1514937600,1514968200,1514938500
1514970516,1514938730,3682717,23488,1514970000,1514937600,1514970000,1514938500
1514973071,1510994813,3855921,23629,1514970000,1510992000,1514972700,1510994700
1514974436,1499560971,3682534,23476,1514973600,1499558400,1514973600,1499560200
1514975451,1508562424,3682717,23475,1514973600,1508562000,1514975400,1508562000
1514975696,1514938730,3682717,23488,1514973600,1514937600,1514975400,1514938500
1514980946,1514980946,3685129,23527,1514980800,1514980800,1514980800,1514980800
1514980946,1514980946,3685129,23536,1514980800,1514980800,1514980800,1514980800
1514981051,1508275136,3685129,23518,1514980800,1508274000,1514980800,1508274900
1514981576,1514968311,3658226,23477,1514980800,1514966400,1514980800,1514968200
1514982171,1514982171,3606427,23494,1514980800,1514980800,1514981700,1514981700
1514982311,1489833193,3606427,23473,1514980800,1489831200,1514981700,1489833000
1514986306,1514986306,3607488,23825,1514984400,1514984400,1514986200,1514986200
1514986306,1514986306,3607488,23803,1514984400,1514984400,1514986200,1514986200
1514986761,1514986761,3607488,23857,1514984400,1514984400,1514986200,1514986200
1514987566,1514987566,3607476,23486,1514984400,1514984400,1514987100,1514987100
1514992921,1505894685,3606470,23465,1514991600,1505894400,1514992500,1505894400
1514994146,1505894685,3606470,23465,1514991600,1505894400,1514993400,1505894400
1514995371,1505935775,3682582,23467,1514995200,1505934000,1514995200,1505934900
1514996841,1514968311,3658226,23477,1514995200,1514966400,1514996100,1514968200
1514998836,1514987566,3607476,23486,1514998800,1514984400,1514998800,1514987100
1514998941,1514998941,3607476,23533,1514998800,1514998800,1514998800,1514998800
1515000306,1515000306,3607476,23470,1514998800,1514998800,1514999700,1514999700
1515001111,1515001111,3689329,23708,1514998800,1514998800,1515000600,1515000600
1515001846,1515001846,3684491,23821,1514998800,1514998800,1515001500,1515001500
1515004226,1515000306,3607476,23470,1515002400,1514998800,1515004200,1514999700
1515007166,1508291342,3658166,23485,1515006000,1508288400,1515006900,1508291100
1515008286,1505894685,3606470,23465,1515006000,1505894400,1515007800,1505894400
1515008566,1515008566,3689085,23709,1515006000,1515006000,1515007800,1515007800
1515008566,1515000306,3607476,23470,1515006000,1514998800,1515007800,1514999700
1515008812,1515008812,3689085,23710,1515006000,1515006000,1515008700,1515008700
1515010351,1508545797,3658219,23460,1515009600,1508544000,1515009600,1508544900
1515013852,1513809401,3658184,23556,1515013200,1513807200,1515013200,1513809000
1515014622,1505935775,3682582,23467,1515013200,1505934000,1515014100,1505934900
1515018192,1515018192,3682544,23558,1515016800,1515016800,1515017700,1515017700
1515019312,1515019312,3682717,23488,1515016800,1515016800,1515018600,1515018600
1515025402,1515025402,3658158,23563,1515024000,1515024000,1515024900,1515024900
1515025402,1505935775,3682582,23467,1515024000,1505934000,1515024900,1505934900
1515025752,1515025752,3658226,23477,1515024000,1515024000,1515024900,1515024900
1515026522,1515026522,3658202,23682,1515024000,1515024000,1515025800,1515025800
1515026627,1513809401,3658184,23556,1515024000,1513807200,1515025800,1513809000
1515026732,1515026732,3658202,23684,1515024000,1515024000,1515026700,1515026700
1515026732,1515026732,3658202,23685,1515024000,1515024000,1515026700,1515026700
1515027187,1513809401,3658184,23556,1515024000,1513807200,1515026700,1513809000
1515027327,1515027327,3687379,23646,1515024000,1515024000,1515026700,1515026700
1515027432,1515027432,3687379,23614,1515024000,1515024000,1515026700,1515026700
1515029532,1513809401,3658184,23556,1515027600,1513807200,1515029400,1513809000
1515030932,1502725501,3658195,23539,1515027600,1502722800,1515030300,1502725500
1515032857,1515032857,3658146,23711,1515031200,1515031200,1515032100,1515032100
1515033032,1515033032,3658146,23589,1515031200,1515031200,1515033000,1515033000
1515034048,1505894685,3606470,23465,1515031200,1505894400,1515033900,1505894400
1515034677,1513809401,3658184,23556,1515031200,1513807200,1515033900,1513809000
1515036672,1513809401,3658184,23556,1515034800,1513807200,1515036600,1513809000
1515037792,1515037792,3658144,23487,1515034800,1515034800,1515037500,1515037500
1515037932,1508466381,3873162,23575,1515034800,1508464800,1515037500,1508465700
1515037967,1508562424,3682717,23475,1515034800,1508562000,1515037500,1508562000
1515039192,1513809401,3658184,23556,1515038400,1513807200,1515038400,1513809000
1515039437,1515039437,3682717,23488,1515038400,1515038400,1515039300,1515039300
1515039577,1499560971,3682534,23476,1515038400,1499558400,1515039300,1499560200
1515039682,1508562424,3682717,23475,1515038400,1508562000,1515039300,1508562000
1515043998,1513809401,3658184,23556,1515042000,1513807200,1515043800,1513809000
1515044278,1515039437,3682717,23488,1515042000,1515038400,1515043800,1515039300
1515047393,1513809401,3658184,23556,1515045600,1513807200,1515046500,1513809000
1515048093,1513809401,3658184,23556,1515045600,1513807200,1515047400,1513809000
1515048583,1515048583,3607246,23832,1515045600,1515045600,1515048300,1515048300
1515048653,1515048653,3607246,23859,1515045600,1515045600,1515048300,1515048300
1515048653,1515048653,3606497,23479,1515045600,1515045600,1515048300,1515048300
1515049108,1515049108,3607246,23858,1515045600,1515045600,1515048300,1515048300
1515049108,1515048583,3607246,23832,1515045600,1515045600,1515048300,1515048300
1515049108,1515049108,3607246,23860,1515045600,1515045600,1515048300,1515048300
1515049353,1515048653,3607246,23859,1515049200,1515045600,1515049200,1515048300
1515049458,1515049108,3607246,23858,1515049200,1515045600,1515049200,1515048300
1515049843,1515048653,3607246,23859,1515049200,1515045600,1515049200,1515048300
1515049843,1515048583,3607246,23832,1515049200,1515045600,1515049200,1515048300
1515049878,1515048653,3606497,23479,1515049200,1515045600,1515049200,1515048300
1515050648,1515048583,3607246,23832,1515049200,1515045600,1515050100,1515048300
1515050648,1515049108,3607246,23860,1515049200,1515045600,1515050100,1515048300
1515050648,1515048653,3607246,23859,1515049200,1515045600,1515050100,1515048300
1515051105,1515048653,3607246,23859,1515049200,1515045600,1515051000,1515048300
1515051105,1515048583,3607246,23832,1515049200,1515045600,1515051000,1515048300
1515051105,1515049108,3607246,23860,1515049200,1515045600,1515051000,1515048300
1515051490,1515049108,3607246,23858,1515049200,1515045600,1515051000,1515048300
1515051525,1515048653,3606497,23479,1515049200,1515045600,1515051000,1515048300
1515051700,1505894685,3606470,23465,1515049200,1505894400,1515051000,1505894400
1515053100,1515049108,3607246,23860,1515052800,1515045600,1515052800,1515048300
1515053100,1515048653,3607246,23859,1515052800,1515045600,1515052800,1515048300
1515053345,1515049108,3607246,23858,1515052800,1515045600,1515052800,1515048300
1515053345,1515048653,3606497,23479,1515052800,1515045600,1515052800,1515048300
1515053660,1513809401,3658184,23556,1515052800,1513807200,1515052800,1513809000
1515053940,1515048583,3607246,23832,1515052800,1515045600,1515053700,1515048300
1515053975,1515048653,3607246,23859,1515052800,1515045600,1515053700,1515048300
1515053975,1515049108,3607246,23860,1515052800,1515045600,1515053700,1515048300
1515054465,1515054465,3658167,23482,1515052800,1515052800,1515053700,1515053700
1515054570,1508562424,3682717,23475,1515052800,1508562000,1515053700,1508562000
1515055200,1511604025,3903620,23466,1515052800,1511604000,1515054600,1511604000
1515055410,1515039437,3682717,23488,1515052800,1515038400,1515054600,1515039300
1515057125,1515048583,3607246,23832,1515056400,1515045600,1515056400,1515048300
1515057125,1515049108,3607246,23858,1515056400,1515045600,1515056400,1515048300
1515057125,1515048653,3607246,23859,1515056400,1515045600,1515056400,1515048300
1515057335,1508562424,3682717,23475,1515056400,1508562000,1515057300,1508562000
1515057580,1515049108,3607246,23860,1515056400,1515045600,1515057300,1515048300
1515057580,1515048583,3607246,23832,1515056400,1515045600,1515057300,1515048300
1515057580,1515049108,3607246,23858,1515056400,1515045600,1515057300,1515048300
1515057825,1511604025,3903620,23466,1515056400,1511604000,1515057300,1511604000
1515058035,1513568071,3607876,23469,1515056400,1513566000,1515057300,1513567800
1515058035,1515048653,3606497,23479,1515056400,1515045600,1515057300,1515048300
1515058140,1508562424,3682717,23475,1515056400,1508562000,1515057300,1508562000
1515058245,1515049108,3607246,23860,1515056400,1515045600,1515058200,1515048300
1515058245,1515049108,3607246,23858,1515056400,1515045600,1515058200,1515048300
1515058245,1515048653,3607246,23859,1515056400,1515045600,1515058200,1515048300
1515058245,1515048583,3607246,23832,1515056400,1515045600,1515058200,1515048300
1515059085,1515049108,3607246,23858,1515056400,1515045600,1515058200,1515048300
1515060345,1515049108,3607246,23858,1515060000,1515045600,1515060000,1515048300
1515060380,1515048653,3606497,23479,1515060000,1515045600,1515060000,1515048300
1515062305,1515048653,3607246,23859,1515060000,1515045600,1515061800,1515048300
1515062305,1515049108,3607246,23860,1515060000,1515045600,1515061800,1515048300
1515062585,1515062585,3658217,23552,1515060000,1515060000,1515061800,1515061800
1515062690,1515048653,3607246,23859,1515060000,1515045600,1515061800,1515048300
1515062690,1515048583,3607246,23832,1515060000,1515045600,1515061800,1515048300
1515062690,1515048653,3606497,23479,1515060000,1515045600,1515061800,1515048300
1515062725,1515049108,3607246,23860,1515060000,1515045600,1515062700,1515048300
1515063145,1515048653,3606497,23479,1515060000,1515045600,1515062700,1515048300
1515063215,1515048583,3607246,23832,1515060000,1515045600,1515062700,1515048300
1515063215,1515049108,3607246,23858,1515060000,1515045600,1515062700,1515048300
1515063215,1515048653,3607246,23859,1515060000,1515045600,1515062700,1515048300
1515063985,1515063985,3685129,23526,1515063600,1515063600,1515063600,1515063600
1515064020,1515064020,3685129,23531,1515063600,1515063600,1515063600,1515063600
1515064125,1515064125,3685129,23529,1515063600,1515063600,1515063600,1515063600
1515064265,1515064265,3685129,23528,1515063600,1515063600,1515063600,1515063600
1515066155,1515062585,3658217,23552,1515063600,1515060000,1515065400,1515061800
1515069305,1508545797,3658219,23460,1515067200,1508544000,1515069000,1508544900
1515071720,1515000306,3607476,23470,1515070800,1514998800,1515071700,1514999700
1515071790,1515071790,3607476,23533,1515070800,1515070800,1515071700,1515071700
1515073820,1508562424,3682717,23475,1515070800,1508562000,1515073500,1508562000
1515074310,1508545797,3658219,23460,1515070800,1508544000,1515073500,1508544900
1515076900,1515064125,3685129,23529,1515074400,1515063600,1515076200,1515063600
1515076900,1515063985,3685129,23526,1515074400,1515063600,1515076200,1515063600
1515077985,1505894685,3606470,23465,1515074400,1505894400,1515077100,1505894400
1515079210,1505894685,3606470,23465,1515078000,1505894400,1515078900,1505894400
1515080155,1515000306,3607476,23470,1515078000,1514998800,1515079800,1514999700
1515080400,1515000306,3607476,23470,1515078000,1514998800,1515079800,1514999700
1515080400,1515071790,3607476,23533,1515078000,1515070800,1515079800,1515071700
1515081135,1496211043,3660676,23639,1515078000,1496210400,1515080700,1496210400
1515081135,1515081135,3687367,23703,1515078000,1515078000,1515080700,1515080700
1515081135,1515081135,3687367,23704,1515078000,1515078000,1515080700,1515080700
1515081135,1513262991,3687367,23715,1515078000,1513260000,1515080700,1513262700
1515081135,1511380397,3687367,23713,1515078000,1511377200,1515080700,1511379900
1515081170,1515081170,3660676,23702,1515078000,1515078000,1515080700,1515080700
1515082885,1515082885,3658226,23477,1515081600,1515081600,1515082500,1515082500
1515083340,1515082885,3658226,23477,1515081600,1515081600,1515082500,1515082500
1515083551,1505894685,3606470,23465,1515081600,1505894400,1515083400,1505894400
1515084565,1515084565,3607476,23486,1515081600,1515081600,1515084300,1515084300
1515085370,1515084565,3607476,23486,1515085200,1515081600,1515085200,1515084300
1515086421,1490133636,3689143,23464,1515085200,1490133600,1515086100,1490133600
1515087191,1505894685,3606470,23465,1515085200,1505894400,1515087000,1505894400
1515090550,1505894685,3606470,23465,1515088800,1505894400,1515089700,1505894400
1515091495,1515091495,3687618,23498,1515088800,1515088800,1515090600,1515090600
1515095240,1505894685,3606470,23465,1515092400,1505894400,1515095100,1505894400
1515095485,1515095485,3682717,23488,1515092400,1515092400,1515095100,1515095100
1515096325,1515096325,3607265,23647,1515096000,1515096000,1515096000,1515096000
1515096570,1515096570,3607265,23750,1515096000,1515096000,1515096000,1515096000
1515098495,1511604025,3903620,23466,1515096000,1511604000,1515097800,1511604000
1515098670,1515098670,3606403,23514,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3606344,23730,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3687613,23549,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658141,23735,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3606344,23736,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658154,23747,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658173,23621,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658143,23754,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3606344,23788,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3606344,23722,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658189,23707,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658193,23802,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3607488,23803,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658137,23780,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658143,23816,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3684491,23821,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658122,23829,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3687919,23766,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658143,23729,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658208,23622,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3658128,23456,1515096000,1515096000,1515097800,1515097800
1515098670,1515098670,3607486,23861,1515096000,1515096000,1515097800,1515097800
1515098670,1515048583,3607246,23832,1515096000,1515045600,1515097800,1515048300
1515098705,1515098705,3658202,23698,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3606382,23653,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3687919,23740,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3861379,23510,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3658143,23743,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3607348,23745,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3658235,23746,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3607261,23752,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3606344,23757,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3606403,23759,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3607303,23500,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3687916,23787,1515096000,1515096000,1515098700,1515098700
1515098705,1508724491,3658153,23691,1515096000,1508724000,1515098700,1508724000
1515098705,1515098705,3687625,23797,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3606403,23790,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3658198,23811,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3688202,23812,1515096000,1515096000,1515098700,1515098700
1515098705,1515095485,3682717,23488,1515096000,1515092400,1515098700,1515095100
1515098705,1515098705,3658193,23726,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3607319,23576,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3607490,23571,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3658160,23823,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3687490,23824,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3607488,23825,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3689085,23709,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3687918,23827,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3658200,23509,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3658204,23700,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3687379,23610,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3606465,23834,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3606344,23732,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3746707,23763,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3685135,23578,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3606454,23557,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3606344,23846,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3658143,23847,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3843028,23577,1515096000,1515096000,1515098700,1515098700
1515098705,1515098705,3685183,23853,1515096000,1515096000,1515098700,1515098700
1515098705,1508545797,3658219,23460,1515096000,1508544000,1515098700,1508544900
1515098705,1515098705,3606344,23748,1515096000,1515096000,1515098700,1515098700
1515098705,1510663451,3606344,23696,1515096000,1510660800,1515098700,1510662600
1515098705,1501298202,3658228,23540,1515096000,1501297200,1515098700,1501298100
1515098705,1508275031,3658220,23483,1515096000,1508274000,1515098700,1508274900
1515098705,1500754486,3687920,23636,1515096000,1500753600,1515098700,1500753600
1515098740,1515098740,3658202,23725,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606403,23734,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3685130,23716,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3658193,23737,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3607327,23673,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606383,23749,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606403,23751,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3687379,23615,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3658230,23555,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3658160,23755,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606344,23756,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3658157,23565,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3781693,23692,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606407,23764,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3607867,23547,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3685047,23670,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606438,23770,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3689362,23645,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3685135,23642,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3658143,23783,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606427,23785,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606344,23731,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3658189,23794,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3685129,23528,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606426,23807,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3796274,23515,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3710620,23814,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606344,23836,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3606460,23717,1515096000,1515096000,1515098700,1515098700
1515098740,1515098740,3658153,23838,1515096000,1515096000,1515098700,1515098700
1515098740,1510994813,3855921,23629,1515096000,1510992000,1515098700,1510994700
1515098740,1515098740,3689360,23850,1515096000,1515096000,1515098700,1515098700
1515098740,1496504200,3684493,23637,1515096000,1496502000,1515098700,1496503800
1515098740,1505935775,3682582,23467,1515096000,1505934000,1515098700,1505934900
1515098740,1490133636,3689143,23464,1515096000,1490133600,1515098700,1490133600
1515098740,1510929045,3606843,23625,1515096000,1510927200,1515098700,1510929000
1515098740,1508314756,3607277,23765,1515096000,1508313600,1515098700,1508314500
1515098740,1500675765,3687379,23634,1515096000,1500674400,1515098700,1500675300
1515098775,1515098775,3685190,23580,1515096000,1515096000,1515098700,1515098700
1515098775,1515098775,3685131,23520,1515096000,1515096000,1515098700,1515098700
1515098775,1515098775,3684487,23775,1515096000,1515096000,1515098700,1515098700
1515098775,1515098775,3606441,23567,1515096000,1515096000,1515098700,1515098700
1515098775,1515098775,3658214,23548,1515096000,1515096000,1515098700,1515098700
1515098775,1515037792,3658144,23487,1515096000,1515034800,1515098700,1515037500
1515098775,1515098775,3607329,23818,1515096000,1515096000,1515098700,1515098700
1515098775,1510986692,3658134,23507,1515096000,1510984800,1515098700,1510986600
1515098775,1515098775,3688211,23688,1515096000,1515096000,1515098700,1515098700
1515098775,1515098775,3607330,23516,1515096000,1515096000,1515098700,1515098700
1515098775,1515098775,3606497,23479,1515096000,1515096000,1515098700,1515098700
1515098775,1515098775,3689330,23848,1515096000,1515096000,1515098700,1515098700
1515098775,1488367450,3689248,23687,1515096000,1488366000,1515098700,1488366900
1515098775,1495513520,3684496,23822,1515096000,1495512000,1515098700,1495512900
1515098775,1508712136,3606848,23504,1515096000,1508709600,1515098700,1508711400
1515098775,1491855279,3687917,23742,1515096000,1491854400,1515098700,1491854400
1515098775,1512435081,3607859,23810,1515096000,1512432000,1515098700,1512434700
1515098810,1515098810,3685139,23513,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3689329,23708,1515096000,1515096000,1515098700,1515098700
1515098810,1515091495,3687618,23498,1515096000,1515088800,1515098700,1515090600
1515098810,1515082885,3658226,23477,1515096000,1515081600,1515098700,1515082500
1515098810,1515098810,3685049,23468,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3658138,23648,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3658167,23482,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3682544,23558,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3607259,23674,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3841623,23537,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3607281,23695,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3607262,23786,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3658180,23550,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3658217,23552,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3658207,23644,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3658232,23554,1515096000,1515096000,1515098700,1515098700
1515098810,1505872527,3682592,23541,1515096000,1505869200,1515098700,1505871900
1515098810,1515098810,3658176,23546,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3842332,23809,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3658174,23493,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3607861,23817,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3607272,23649,1515096000,1515096000,1515098700,1515098700
1515098810,1513809401,3658184,23556,1515096000,1513807200,1515098700,1513809000
1515098810,1515098810,3687923,23840,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3658132,23553,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3842318,23701,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3658158,23563,1515096000,1515096000,1515098700,1515098700
1515098810,1508480452,3658199,23542,1515096000,1508479200,1515098700,1508480100
1515098810,1515098810,3871745,23854,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3607248,23856,1515096000,1515096000,1515098700,1515098700
1515098810,1515098810,3684494,23497,1515096000,1515096000,1515098700,1515098700
1515098810,1498725561,3682601,23463,1515096000,1498723200,1515098700,1498725000
1515098810,1515098810,3658231,23551,1515096000,1515096000,1515098700,1515098700
1515098810,1508895230,3658183,23481,1515096000,1508893200,1515098700,1508895000
1515098810,1505894685,3606470,23465,1515096000,1505894400,1515098700,1505894400
1515098810,1508816892,3689364,23844,1515096000,1508814000,1515098700,1508816700
1515098810,1485591390,3845784,23480,1515096000,1485590400,1515098700,1485591300
1515098810,1505851807,3682533,23484,1515096000,1505851200,1515098700,1505851200
1515098810,1499560971,3682534,23476,1515096000,1499558400,1515098700,1499560200
1515098810,1488513366,3658163,23543,1515096000,1488510000,1515098700,1488512700
1515098810,1508298586,3658156,23506,1515096000,1508295600,1515098700,1508298300
1515098810,1488427825,3658123,23544,1515096000,1488427200,1515098700,1488427200
1515098810,1511407767,3741724,23505,1515096000,1511406000,1515098700,1511406900
1515098810,1508641982,3685140,23461,1515096000,1508641200,1515098700,1508641200
1515098810,1508634946,3658227,23545,1515096000,1508634000,1515098700,1508634900
1515098810,1508504357,3687419,23474,1515096000,1508500800,1515098700,1508503500
1515098810,1508459521,3658211,23733,1515096000,1508457600,1515098700,1508459400
1515098810,1497589877,3607492,23843,1515096000,1497589200,1515098700,1497589200
1515098810,1505368747,3658218,23471,1515096000,1505365200,1515098700,1505367900
1515098810,1508447726,3607474,23686,1515096000,1508446800,1515098700,1508447700
1515098810,1508466381,3873162,23575,1515096000,1508464800,1515098700,1508465700
1515098810,1503345902,3689326,23806,1515096000,1503345600,1515098700,1503345600
1515099370,1515099370,3606407,23721,1515096000,1515096000,1515098700,1515098700
1515099370,1515099370,3606407,23738,1515096000,1515096000,1515098700,1515098700
1515099370,1515099370,3606407,23739,1515096000,1515096000,1515098700,1515098700
1515099370,1515099370,3606407,23744,1515096000,1515096000,1515098700,1515098700
1515099370,1515099370,3658202,23685,1515096000,1515096000,1515098700,1515098700
1515099370,1515099370,3606407,23784,1515096000,1515096000,1515098700,1515098700
1515099370,1515099370,3658202,23835,1515096000,1515096000,1515098700,1515098700
1515099370,1515099370,3658146,23595,1515096000,1515096000,1515098700,1515098700
